starttime	seconds	ctime	dtime	ttime	wait
Fri May 31 14:50:40 2024	1717147240	0	312	312	312
Fri May 31 14:50:45 2024	1717147245	0	312	312	312
Fri May 31 14:50:42 2024	1717147242	0	313	313	312
Fri May 31 14:50:44 2024	1717147244	0	314	314	313
Fri May 31 14:50:45 2024	1717147245	0	314	314	314
Fri May 31 14:50:47 2024	1717147247	0	314	315	314
Fri May 31 14:50:39 2024	1717147239	0	315	315	314
Fri May 31 14:50:46 2024	1717147246	0	315	315	315
Fri May 31 14:50:41 2024	1717147241	0	315	315	108
Fri May 31 14:50:40 2024	1717147240	0	315	315	315
Fri May 31 14:50:47 2024	1717147247	0	315	315	265
Fri May 31 14:50:43 2024	1717147243	0	316	316	187
Fri May 31 14:50:40 2024	1717147240	0	316	316	316
Fri May 31 14:50:40 2024	1717147240	0	316	316	316
Fri May 31 14:50:45 2024	1717147245	0	317	317	316
Fri May 31 14:50:46 2024	1717147246	0	318	318	317
Fri May 31 14:50:41 2024	1717147241	0	318	318	317
Fri May 31 14:50:44 2024	1717147244	0	319	319	317
Fri May 31 14:50:45 2024	1717147245	0	319	319	318
Fri May 31 14:50:45 2024	1717147245	0	320	320	319
Fri May 31 14:50:46 2024	1717147246	0	321	321	270
Fri May 31 14:50:41 2024	1717147241	0	321	321	116
Fri May 31 14:50:45 2024	1717147245	0	321	321	320
Fri May 31 14:50:47 2024	1717147247	0	321	321	321
Fri May 31 14:50:39 2024	1717147239	2	320	321	319
Fri May 31 14:50:43 2024	1717147243	0	323	323	288
Fri May 31 14:50:45 2024	1717147245	0	323	323	301
Fri May 31 14:50:47 2024	1717147247	0	323	324	323
Fri May 31 14:50:46 2024	1717147246	0	323	324	323
Fri May 31 14:50:39 2024	1717147239	3	322	325	322
Fri May 31 14:50:47 2024	1717147247	0	325	325	325
Fri May 31 14:50:47 2024	1717147247	0	326	327	326
Fri May 31 14:50:46 2024	1717147246	0	327	327	327
Fri May 31 14:50:47 2024	1717147247	0	327	328	300
Fri May 31 14:50:47 2024	1717147247	0	328	328	270
Fri May 31 14:50:45 2024	1717147245	0	328	328	327
Fri May 31 14:50:45 2024	1717147245	0	328	328	327
Fri May 31 14:50:47 2024	1717147247	0	328	328	328
Fri May 31 14:50:47 2024	1717147247	0	328	328	304
Fri May 31 14:50:46 2024	1717147246	0	328	329	292
Fri May 31 14:50:47 2024	1717147247	0	328	329	318
Fri May 31 14:50:44 2024	1717147244	0	329	329	328
Fri May 31 14:50:47 2024	1717147247	1	328	329	320
Fri May 31 14:50:39 2024	1717147239	0	330	330	299
Fri May 31 14:50:46 2024	1717147246	0	330	330	287
Fri May 31 14:50:47 2024	1717147247	1	330	330	323
Fri May 31 14:50:40 2024	1717147240	0	331	331	330
Fri May 31 14:50:47 2024	1717147247	0	331	331	278
Fri May 31 14:50:44 2024	1717147244	1	331	332	329
Fri May 31 14:50:43 2024	1717147243	0	332	332	307
Fri May 31 14:50:44 2024	1717147244	0	333	333	324
Fri May 31 14:50:45 2024	1717147245	0	333	333	332
Fri May 31 14:50:41 2024	1717147241	0	333	333	332
Fri May 31 14:50:45 2024	1717147245	0	334	334	333
Fri May 31 14:50:47 2024	1717147247	0	334	334	331
Fri May 31 14:50:42 2024	1717147242	0	334	335	334
Fri May 31 14:50:47 2024	1717147247	0	335	335	334
Fri May 31 14:50:47 2024	1717147247	0	335	335	335
Fri May 31 14:50:47 2024	1717147247	0	336	336	336
Fri May 31 14:50:45 2024	1717147245	0	336	336	336
Fri May 31 14:50:40 2024	1717147240	0	336	336	336
Fri May 31 14:50:44 2024	1717147244	0	337	337	303
Fri May 31 14:50:47 2024	1717147247	0	337	337	336
Fri May 31 14:50:47 2024	1717147247	0	337	337	336
Fri May 31 14:50:42 2024	1717147242	0	337	337	336
Fri May 31 14:50:40 2024	1717147240	0	337	337	336
Fri May 31 14:50:45 2024	1717147245	0	337	337	337
Fri May 31 14:50:45 2024	1717147245	0	337	337	337
Fri May 31 14:50:44 2024	1717147244	0	338	338	337
Fri May 31 14:50:47 2024	1717147247	0	338	338	337
Fri May 31 14:50:46 2024	1717147246	0	339	339	338
Fri May 31 14:50:43 2024	1717147243	0	339	339	338
Fri May 31 14:50:46 2024	1717147246	0	340	340	340
Fri May 31 14:50:40 2024	1717147240	0	342	342	342
Fri May 31 14:50:44 2024	1717147244	0	342	342	342
Fri May 31 14:50:45 2024	1717147245	0	343	343	342
Fri May 31 14:50:47 2024	1717147247	0	343	343	342
Fri May 31 14:50:42 2024	1717147242	0	344	344	344
Fri May 31 14:50:46 2024	1717147246	0	344	344	325
Fri May 31 14:50:47 2024	1717147247	0	344	344	344
Fri May 31 14:50:47 2024	1717147247	0	345	345	345
Fri May 31 14:50:44 2024	1717147244	0	345	345	345
Fri May 31 14:50:39 2024	1717147239	3	343	345	342
Fri May 31 14:50:39 2024	1717147239	0	345	345	345
Fri May 31 14:50:45 2024	1717147245	0	345	345	345
Fri May 31 14:50:39 2024	1717147239	0	346	346	346
Fri May 31 14:50:39 2024	1717147239	3	344	347	344
Fri May 31 14:50:43 2024	1717147243	0	348	348	342
Fri May 31 14:50:45 2024	1717147245	0	349	349	348
Fri May 31 14:50:47 2024	1717147247	0	349	349	302
Fri May 31 14:50:44 2024	1717147244	0	349	349	348
Fri May 31 14:50:44 2024	1717147244	0	349	349	349
Fri May 31 14:50:42 2024	1717147242	0	351	351	351
Fri May 31 14:50:47 2024	1717147247	0	351	351	311
Fri May 31 14:50:47 2024	1717147247	0	352	352	336
Fri May 31 14:50:47 2024	1717147247	0	351	352	310
Fri May 31 14:50:40 2024	1717147240	0	352	352	351
Fri May 31 14:50:47 2024	1717147247	0	352	352	351
Fri May 31 14:50:47 2024	1717147247	0	352	352	352
Fri May 31 14:50:44 2024	1717147244	0	353	353	352
Fri May 31 14:50:40 2024	1717147240	0	353	353	352
Fri May 31 14:50:41 2024	1717147241	0	353	353	353
Fri May 31 14:50:46 2024	1717147246	0	353	353	286
Fri May 31 14:50:45 2024	1717147245	0	354	354	353
Fri May 31 14:50:40 2024	1717147240	0	354	354	353
Fri May 31 14:50:44 2024	1717147244	0	354	354	353
Fri May 31 14:50:47 2024	1717147247	0	355	355	354
Fri May 31 14:50:46 2024	1717147246	0	355	355	308
Fri May 31 14:50:43 2024	1717147243	0	355	355	355
Fri May 31 14:50:40 2024	1717147240	0	356	356	355
Fri May 31 14:50:47 2024	1717147247	0	356	356	345
Fri May 31 14:50:44 2024	1717147244	0	356	356	355
Fri May 31 14:50:41 2024	1717147241	0	357	357	342
Fri May 31 14:50:42 2024	1717147242	0	358	358	358
Fri May 31 14:50:43 2024	1717147243	0	359	359	351
Fri May 31 14:50:40 2024	1717147240	0	359	359	358
Fri May 31 14:50:39 2024	1717147239	0	359	359	359
Fri May 31 14:50:46 2024	1717147246	0	360	360	327
Fri May 31 14:50:45 2024	1717147245	0	360	361	360
Fri May 31 14:50:40 2024	1717147240	0	361	361	360
Fri May 31 14:50:45 2024	1717147245	0	361	361	360
Fri May 31 14:50:44 2024	1717147244	0	361	361	361
Fri May 31 14:50:39 2024	1717147239	0	362	362	361
Fri May 31 14:50:43 2024	1717147243	0	362	362	362
Fri May 31 14:50:45 2024	1717147245	0	362	362	362
Fri May 31 14:50:45 2024	1717147245	0	362	363	362
Fri May 31 14:50:46 2024	1717147246	0	363	363	362
Fri May 31 14:50:44 2024	1717147244	0	363	363	361
Fri May 31 14:50:47 2024	1717147247	0	363	363	363
Fri May 31 14:50:42 2024	1717147242	0	363	363	363
Fri May 31 14:50:43 2024	1717147243	0	364	364	363
Fri May 31 14:50:39 2024	1717147239	2	362	364	301
Fri May 31 14:50:46 2024	1717147246	0	364	365	304
Fri May 31 14:50:43 2024	1717147243	0	365	365	308
Fri May 31 14:50:39 2024	1717147239	0	366	366	366
Fri May 31 14:50:39 2024	1717147239	2	364	366	355
Fri May 31 14:50:46 2024	1717147246	0	366	366	366
Fri May 31 14:50:47 2024	1717147247	0	366	366	331
Fri May 31 14:50:43 2024	1717147243	0	366	366	366
Fri May 31 14:50:42 2024	1717147242	0	366	367	366
Fri May 31 14:50:44 2024	1717147244	0	367	367	365
Fri May 31 14:50:43 2024	1717147243	0	367	367	367
Fri May 31 14:50:42 2024	1717147242	0	367	367	367
Fri May 31 14:50:42 2024	1717147242	0	368	368	367
Fri May 31 14:50:43 2024	1717147243	0	368	368	367
Fri May 31 14:50:45 2024	1717147245	0	368	368	313
Fri May 31 14:50:47 2024	1717147247	0	368	368	300
Fri May 31 14:50:46 2024	1717147246	0	369	369	350
Fri May 31 14:50:46 2024	1717147246	0	369	369	307
Fri May 31 14:50:44 2024	1717147244	0	369	369	369
Fri May 31 14:50:43 2024	1717147243	0	369	370	299
Fri May 31 14:50:45 2024	1717147245	0	370	370	369
Fri May 31 14:50:39 2024	1717147239	0	371	371	371
Fri May 31 14:50:47 2024	1717147247	0	371	371	318
Fri May 31 14:50:40 2024	1717147240	0	371	371	355
Fri May 31 14:50:45 2024	1717147245	0	371	371	371
Fri May 31 14:50:46 2024	1717147246	0	371	372	371
Fri May 31 14:50:47 2024	1717147247	0	373	373	364
Fri May 31 14:50:43 2024	1717147243	0	374	374	373
Fri May 31 14:50:46 2024	1717147246	0	374	374	175
Fri May 31 14:50:39 2024	1717147239	0	374	374	373
Fri May 31 14:50:46 2024	1717147246	0	374	374	285
Fri May 31 14:50:45 2024	1717147245	0	374	374	374
Fri May 31 14:50:39 2024	1717147239	0	375	375	374
Fri May 31 14:50:45 2024	1717147245	0	376	376	318
Fri May 31 14:50:45 2024	1717147245	0	376	376	375
Fri May 31 14:50:39 2024	1717147239	0	376	376	376
Fri May 31 14:50:43 2024	1717147243	0	377	377	377
Fri May 31 14:50:44 2024	1717147244	0	377	377	377
Fri May 31 14:50:47 2024	1717147247	0	378	378	377
Fri May 31 14:50:39 2024	1717147239	0	378	378	377
Fri May 31 14:50:46 2024	1717147246	0	379	379	342
Fri May 31 14:50:47 2024	1717147247	0	379	379	378
Fri May 31 14:50:39 2024	1717147239	1	378	380	378
Fri May 31 14:50:42 2024	1717147242	0	380	380	379
Fri May 31 14:50:44 2024	1717147244	0	380	380	359
Fri May 31 14:50:45 2024	1717147245	0	380	380	380
Fri May 31 14:50:47 2024	1717147247	0	380	381	380
Fri May 31 14:50:45 2024	1717147245	0	381	381	381
Fri May 31 14:50:39 2024	1717147239	1	380	381	380
Fri May 31 14:50:42 2024	1717147242	0	381	381	381
Fri May 31 14:50:44 2024	1717147244	0	382	382	381
Fri May 31 14:50:47 2024	1717147247	0	382	382	381
Fri May 31 14:50:39 2024	1717147239	0	382	382	382
Fri May 31 14:50:42 2024	1717147242	0	383	383	382
Fri May 31 14:50:45 2024	1717147245	0	383	383	334
Fri May 31 14:50:44 2024	1717147244	0	383	383	382
Fri May 31 14:50:39 2024	1717147239	2	381	383	381
Fri May 31 14:50:46 2024	1717147246	0	383	383	383
Fri May 31 14:50:40 2024	1717147240	0	383	383	383
Fri May 31 14:50:42 2024	1717147242	0	383	383	383
Fri May 31 14:50:46 2024	1717147246	0	383	384	383
Fri May 31 14:50:45 2024	1717147245	0	384	384	318
Fri May 31 14:50:42 2024	1717147242	0	384	384	384
Fri May 31 14:50:42 2024	1717147242	0	385	385	384
Fri May 31 14:50:45 2024	1717147245	0	385	385	384
Fri May 31 14:50:44 2024	1717147244	0	385	385	385
Fri May 31 14:50:46 2024	1717147246	0	385	385	358
Fri May 31 14:50:43 2024	1717147243	0	386	386	385
Fri May 31 14:50:47 2024	1717147247	0	386	386	386
Fri May 31 14:50:46 2024	1717147246	0	386	386	386
Fri May 31 14:50:40 2024	1717147240	0	387	387	386
Fri May 31 14:50:46 2024	1717147246	0	387	387	387
Fri May 31 14:50:39 2024	1717147239	1	387	388	386
Fri May 31 14:50:42 2024	1717147242	0	388	388	388
Fri May 31 14:50:43 2024	1717147243	0	389	389	389
Fri May 31 14:50:43 2024	1717147243	0	389	389	389
Fri May 31 14:50:46 2024	1717147246	0	390	390	322
Fri May 31 14:50:46 2024	1717147246	0	390	390	357
Fri May 31 14:50:39 2024	1717147239	2	388	390	387
Fri May 31 14:50:43 2024	1717147243	0	390	390	390
Fri May 31 14:50:42 2024	1717147242	0	390	390	390
Fri May 31 14:50:43 2024	1717147243	0	390	390	390
Fri May 31 14:50:39 2024	1717147239	3	388	391	388
Fri May 31 14:50:47 2024	1717147247	0	391	391	390
Fri May 31 14:50:39 2024	1717147239	0	391	391	355
Fri May 31 14:50:42 2024	1717147242	0	391	391	391
Fri May 31 14:50:46 2024	1717147246	0	392	392	392
Fri May 31 14:50:46 2024	1717147246	0	392	392	300
Fri May 31 14:50:42 2024	1717147242	0	393	393	392
Fri May 31 14:50:45 2024	1717147245	0	393	393	393
Fri May 31 14:50:45 2024	1717147245	0	394	394	390
Fri May 31 14:50:43 2024	1717147243	0	394	394	394
Fri May 31 14:50:44 2024	1717147244	0	394	394	394
Fri May 31 14:50:40 2024	1717147240	0	395	395	394
Fri May 31 14:50:42 2024	1717147242	0	395	395	394
Fri May 31 14:50:47 2024	1717147247	0	395	395	358
Fri May 31 14:50:46 2024	1717147246	0	395	395	324
Fri May 31 14:50:39 2024	1717147239	2	393	395	393
Fri May 31 14:50:46 2024	1717147246	0	395	395	395
Fri May 31 14:50:46 2024	1717147246	0	395	395	389
Fri May 31 14:50:43 2024	1717147243	0	396	396	381
Fri May 31 14:50:42 2024	1717147242	0	396	396	395
Fri May 31 14:50:46 2024	1717147246	0	396	396	329
Fri May 31 14:50:46 2024	1717147246	0	396	396	331
Fri May 31 14:50:46 2024	1717147246	0	397	397	336
Fri May 31 14:50:39 2024	1717147239	1	396	397	396
Fri May 31 14:50:42 2024	1717147242	0	397	397	397
Fri May 31 14:50:47 2024	1717147247	0	397	398	397
Fri May 31 14:50:45 2024	1717147245	0	398	398	388
Fri May 31 14:50:46 2024	1717147246	1	397	398	340
Fri May 31 14:50:39 2024	1717147239	2	396	399	396
Fri May 31 14:50:44 2024	1717147244	0	399	399	398
Fri May 31 14:50:39 2024	1717147239	0	399	399	399
Fri May 31 14:50:43 2024	1717147243	0	400	400	399
Fri May 31 14:50:44 2024	1717147244	0	400	400	400
Fri May 31 14:50:42 2024	1717147242	0	400	400	400
Fri May 31 14:50:47 2024	1717147247	0	401	401	385
Fri May 31 14:50:40 2024	1717147240	0	401	401	400
Fri May 31 14:50:47 2024	1717147247	0	401	401	401
Fri May 31 14:50:47 2024	1717147247	0	401	401	338
Fri May 31 14:50:39 2024	1717147239	1	400	402	400
Fri May 31 14:50:47 2024	1717147247	0	401	402	358
Fri May 31 14:50:46 2024	1717147246	1	401	402	322
Fri May 31 14:50:47 2024	1717147247	0	402	402	402
Fri May 31 14:50:45 2024	1717147245	0	402	402	402
Fri May 31 14:50:46 2024	1717147246	0	405	405	403
Fri May 31 14:50:39 2024	1717147239	0	405	405	404
Fri May 31 14:50:47 2024	1717147247	0	405	405	405
Fri May 31 14:50:45 2024	1717147245	0	405	405	405
Fri May 31 14:50:42 2024	1717147242	0	405	405	405
Fri May 31 14:50:46 2024	1717147246	0	405	405	326
Fri May 31 14:50:39 2024	1717147239	0	406	406	405
Fri May 31 14:50:39 2024	1717147239	2	404	406	356
Fri May 31 14:50:45 2024	1717147245	0	406	406	361
Fri May 31 14:50:43 2024	1717147243	0	406	406	406
Fri May 31 14:50:45 2024	1717147245	0	407	407	406
Fri May 31 14:50:44 2024	1717147244	0	407	407	406
Fri May 31 14:50:47 2024	1717147247	0	407	407	406
Fri May 31 14:50:43 2024	1717147243	0	407	407	407
Fri May 31 14:50:44 2024	1717147244	0	407	407	406
Fri May 31 14:50:46 2024	1717147246	0	407	408	407
Fri May 31 14:50:39 2024	1717147239	0	408	408	408
Fri May 31 14:50:42 2024	1717147242	0	408	408	408
Fri May 31 14:50:46 2024	1717147246	0	408	408	408
Fri May 31 14:50:42 2024	1717147242	0	408	408	408
Fri May 31 14:50:45 2024	1717147245	0	409	409	387
Fri May 31 14:50:47 2024	1717147247	0	409	409	409
Fri May 31 14:50:44 2024	1717147244	0	410	410	409
Fri May 31 14:50:43 2024	1717147243	0	410	410	409
Fri May 31 14:50:42 2024	1717147242	0	410	410	410
Fri May 31 14:50:42 2024	1717147242	0	410	410	409
Fri May 31 14:50:46 2024	1717147246	0	410	410	355
Fri May 31 14:50:45 2024	1717147245	0	410	410	410
Fri May 31 14:50:45 2024	1717147245	0	410	410	410
Fri May 31 14:50:46 2024	1717147246	0	411	411	411
Fri May 31 14:50:39 2024	1717147239	1	410	412	361
Fri May 31 14:50:46 2024	1717147246	0	412	412	334
Fri May 31 14:50:39 2024	1717147239	0	413	413	413
Fri May 31 14:50:40 2024	1717147240	0	414	414	413
Fri May 31 14:50:45 2024	1717147245	0	414	414	393
Fri May 31 14:50:47 2024	1717147247	0	414	414	414
Fri May 31 14:50:42 2024	1717147242	0	415	415	415
Fri May 31 14:50:43 2024	1717147243	0	415	415	415
Fri May 31 14:50:39 2024	1717147239	0	416	416	414
Fri May 31 14:50:44 2024	1717147244	0	416	416	415
Fri May 31 14:50:46 2024	1717147246	0	416	416	415
Fri May 31 14:50:39 2024	1717147239	0	416	416	416
Fri May 31 14:50:47 2024	1717147247	0	416	417	400
Fri May 31 14:50:39 2024	1717147239	0	417	417	416
Fri May 31 14:50:45 2024	1717147245	0	418	418	417
Fri May 31 14:50:46 2024	1717147246	0	418	418	264
Fri May 31 14:50:40 2024	1717147240	0	418	418	417
Fri May 31 14:50:46 2024	1717147246	0	419	419	397
Fri May 31 14:50:39 2024	1717147239	0	419	419	418
Fri May 31 14:50:41 2024	1717147241	0	419	419	419
Fri May 31 14:50:45 2024	1717147245	0	420	420	420
Fri May 31 14:50:39 2024	1717147239	0	420	420	420
Fri May 31 14:50:43 2024	1717147243	0	420	421	420
Fri May 31 14:50:45 2024	1717147245	0	422	422	422
Fri May 31 14:50:46 2024	1717147246	0	422	422	422
Fri May 31 14:50:43 2024	1717147243	0	422	422	422
Fri May 31 14:50:47 2024	1717147247	0	423	423	423
Fri May 31 14:50:47 2024	1717147247	0	423	423	423
Fri May 31 14:50:46 2024	1717147246	0	423	423	356
Fri May 31 14:50:39 2024	1717147239	0	423	424	423
Fri May 31 14:50:42 2024	1717147242	0	424	424	423
Fri May 31 14:50:47 2024	1717147247	0	424	424	424
Fri May 31 14:50:47 2024	1717147247	0	425	425	424
Fri May 31 14:50:46 2024	1717147246	0	425	425	425
Fri May 31 14:50:43 2024	1717147243	0	426	426	421
Fri May 31 14:50:44 2024	1717147244	0	426	426	425
Fri May 31 14:50:46 2024	1717147246	0	427	427	426
Fri May 31 14:50:41 2024	1717147241	0	427	427	427
Fri May 31 14:50:43 2024	1717147243	0	427	428	427
Fri May 31 14:50:45 2024	1717147245	0	428	428	427
Fri May 31 14:50:39 2024	1717147239	2	426	428	425
Fri May 31 14:50:40 2024	1717147240	0	428	428	428
Fri May 31 14:50:43 2024	1717147243	0	428	428	428
Fri May 31 14:50:46 2024	1717147246	0	428	429	428
Fri May 31 14:50:44 2024	1717147244	0	428	429	428
Fri May 31 14:50:40 2024	1717147240	0	429	429	220
Fri May 31 14:50:47 2024	1717147247	0	430	430	430
Fri May 31 14:50:45 2024	1717147245	0	430	430	430
Fri May 31 14:50:46 2024	1717147246	0	430	430	301
Fri May 31 14:50:43 2024	1717147243	0	431	431	430
Fri May 31 14:50:46 2024	1717147246	0	431	431	405
Fri May 31 14:50:39 2024	1717147239	3	429	432	404
Fri May 31 14:50:46 2024	1717147246	0	432	432	413
Fri May 31 14:50:46 2024	1717147246	0	432	432	413
Fri May 31 14:50:40 2024	1717147240	0	433	433	432
Fri May 31 14:50:46 2024	1717147246	0	433	433	351
Fri May 31 14:50:46 2024	1717147246	0	433	433	348
Fri May 31 14:50:42 2024	1717147242	0	433	433	433
Fri May 31 14:50:47 2024	1717147247	0	433	433	432
Fri May 31 14:50:46 2024	1717147246	0	433	433	361
Fri May 31 14:50:46 2024	1717147246	0	433	433	401
Fri May 31 14:50:45 2024	1717147245	0	434	434	433
Fri May 31 14:50:46 2024	1717147246	0	434	434	385
Fri May 31 14:50:46 2024	1717147246	0	434	434	396
Fri May 31 14:50:43 2024	1717147243	0	434	434	433
Fri May 31 14:50:46 2024	1717147246	0	434	434	385
Fri May 31 14:50:39 2024	1717147239	2	432	434	431
Fri May 31 14:50:41 2024	1717147241	0	435	435	228
Fri May 31 14:50:44 2024	1717147244	0	435	435	434
Fri May 31 14:50:46 2024	1717147246	0	435	435	270
Fri May 31 14:50:47 2024	1717147247	0	435	435	434
Fri May 31 14:50:43 2024	1717147243	0	436	436	433
Fri May 31 14:50:47 2024	1717147247	0	437	437	436
Fri May 31 14:50:46 2024	1717147246	0	437	437	429
Fri May 31 14:50:45 2024	1717147245	0	437	437	436
Fri May 31 14:50:40 2024	1717147240	0	437	437	436
Fri May 31 14:50:44 2024	1717147244	0	437	437	437
Fri May 31 14:50:46 2024	1717147246	0	438	438	438
Fri May 31 14:50:39 2024	1717147239	2	437	439	435
Fri May 31 14:50:39 2024	1717147239	2	437	439	437
Fri May 31 14:50:46 2024	1717147246	0	440	440	439
Fri May 31 14:50:41 2024	1717147241	0	440	440	440
Fri May 31 14:50:43 2024	1717147243	0	440	440	440
Fri May 31 14:50:47 2024	1717147247	0	440	440	384
Fri May 31 14:50:40 2024	1717147240	0	440	440	440
Fri May 31 14:50:42 2024	1717147242	0	441	441	441
Fri May 31 14:50:45 2024	1717147245	0	443	443	388
Fri May 31 14:50:45 2024	1717147245	0	443	443	442
Fri May 31 14:50:45 2024	1717147245	0	443	443	443
Fri May 31 14:50:47 2024	1717147247	0	443	443	443
Fri May 31 14:50:46 2024	1717147246	0	443	443	442
Fri May 31 14:50:42 2024	1717147242	0	443	444	443
Fri May 31 14:50:43 2024	1717147243	0	444	444	436
Fri May 31 14:50:47 2024	1717147247	0	444	444	444
Fri May 31 14:50:43 2024	1717147243	0	444	444	444
Fri May 31 14:50:45 2024	1717147245	0	444	445	435
Fri May 31 14:50:46 2024	1717147246	0	445	445	441
Fri May 31 14:50:47 2024	1717147247	0	445	445	312
Fri May 31 14:50:39 2024	1717147239	2	444	446	444
Fri May 31 14:50:42 2024	1717147242	0	445	446	445
Fri May 31 14:50:47 2024	1717147247	0	447	447	447
Fri May 31 14:50:46 2024	1717147246	0	447	447	317
Fri May 31 14:50:45 2024	1717147245	0	448	448	447
Fri May 31 14:50:46 2024	1717147246	0	448	448	329
Fri May 31 14:50:40 2024	1717147240	0	448	448	417
Fri May 31 14:50:42 2024	1717147242	0	449	449	449
Fri May 31 14:50:44 2024	1717147244	0	449	449	449
Fri May 31 14:50:46 2024	1717147246	0	450	450	450
Fri May 31 14:50:44 2024	1717147244	0	450	450	450
Fri May 31 14:50:44 2024	1717147244	0	450	450	450
Fri May 31 14:50:43 2024	1717147243	0	451	451	450
Fri May 31 14:50:39 2024	1717147239	2	450	452	449
Fri May 31 14:50:44 2024	1717147244	0	453	453	29
Fri May 31 14:50:43 2024	1717147243	0	453	453	453
Fri May 31 14:50:44 2024	1717147244	0	453	453	453
Fri May 31 14:50:40 2024	1717147240	0	453	453	241
Fri May 31 14:50:46 2024	1717147246	0	453	453	453
Fri May 31 14:50:42 2024	1717147242	0	453	453	409
Fri May 31 14:50:47 2024	1717147247	0	453	454	453
Fri May 31 14:50:39 2024	1717147239	1	452	454	452
Fri May 31 14:50:46 2024	1717147246	0	454	454	331
Fri May 31 14:50:40 2024	1717147240	0	455	455	455
Fri May 31 14:50:42 2024	1717147242	0	455	455	455
Fri May 31 14:50:44 2024	1717147244	0	456	456	456
Fri May 31 14:50:47 2024	1717147247	0	456	456	456
Fri May 31 14:50:42 2024	1717147242	0	457	457	456
Fri May 31 14:50:47 2024	1717147247	0	457	457	385
Fri May 31 14:50:47 2024	1717147247	0	457	457	457
Fri May 31 14:50:47 2024	1717147247	0	458	458	352
Fri May 31 14:50:44 2024	1717147244	0	458	458	458
Fri May 31 14:50:44 2024	1717147244	0	458	458	458
Fri May 31 14:50:47 2024	1717147247	0	458	458	458
Fri May 31 14:50:47 2024	1717147247	0	459	459	458
Fri May 31 14:50:40 2024	1717147240	0	459	459	458
Fri May 31 14:50:45 2024	1717147245	0	459	459	401
Fri May 31 14:50:40 2024	1717147240	0	459	459	437
Fri May 31 14:50:39 2024	1717147239	2	457	460	457
Fri May 31 14:50:41 2024	1717147241	0	460	460	434
Fri May 31 14:50:47 2024	1717147247	0	460	460	460
Fri May 31 14:50:42 2024	1717147242	0	460	460	460
Fri May 31 14:50:43 2024	1717147243	0	461	461	461
Fri May 31 14:50:43 2024	1717147243	0	461	461	461
Fri May 31 14:50:40 2024	1717147240	0	462	462	461
Fri May 31 14:50:43 2024	1717147243	0	462	462	462
Fri May 31 14:50:40 2024	1717147240	0	462	462	462
Fri May 31 14:50:40 2024	1717147240	0	462	462	462
Fri May 31 14:50:42 2024	1717147242	0	462	462	462
Fri May 31 14:50:43 2024	1717147243	0	462	463	462
Fri May 31 14:50:39 2024	1717147239	0	463	463	462
Fri May 31 14:50:41 2024	1717147241	0	463	463	462
Fri May 31 14:50:47 2024	1717147247	0	463	463	382
Fri May 31 14:50:46 2024	1717147246	0	463	463	344
Fri May 31 14:50:43 2024	1717147243	0	463	463	463
Fri May 31 14:50:39 2024	1717147239	0	464	464	463
Fri May 31 14:50:43 2024	1717147243	0	464	464	464
Fri May 31 14:50:47 2024	1717147247	0	465	465	465
Fri May 31 14:50:47 2024	1717147247	0	465	465	465
Fri May 31 14:50:43 2024	1717147243	0	465	465	459
Fri May 31 14:50:46 2024	1717147246	0	465	465	432
Fri May 31 14:50:41 2024	1717147241	0	466	466	466
Fri May 31 14:50:40 2024	1717147240	0	466	466	466
Fri May 31 14:50:47 2024	1717147247	0	466	467	465
Fri May 31 14:50:40 2024	1717147240	0	467	467	466
Fri May 31 14:50:47 2024	1717147247	0	467	467	466
Fri May 31 14:50:41 2024	1717147241	0	467	467	467
Fri May 31 14:50:47 2024	1717147247	0	467	467	467
Fri May 31 14:50:43 2024	1717147243	0	468	468	467
Fri May 31 14:50:46 2024	1717147246	0	468	468	416
Fri May 31 14:50:40 2024	1717147240	0	468	468	468
Fri May 31 14:50:42 2024	1717147242	0	468	469	468
Fri May 31 14:50:43 2024	1717147243	0	468	469	468
Fri May 31 14:50:46 2024	1717147246	0	469	469	391
Fri May 31 14:50:45 2024	1717147245	0	469	469	468
Fri May 31 14:50:45 2024	1717147245	0	469	469	468
Fri May 31 14:50:44 2024	1717147244	0	469	469	468
Fri May 31 14:50:42 2024	1717147242	0	469	469	424
Fri May 31 14:50:39 2024	1717147239	0	469	469	469
Fri May 31 14:50:43 2024	1717147243	0	470	470	466
Fri May 31 14:50:39 2024	1717147239	2	468	470	467
Fri May 31 14:50:42 2024	1717147242	0	470	470	419
Fri May 31 14:50:42 2024	1717147242	0	470	470	361
Fri May 31 14:50:46 2024	1717147246	0	470	470	470
Fri May 31 14:50:43 2024	1717147243	0	471	471	470
Fri May 31 14:50:44 2024	1717147244	0	471	471	471
Fri May 31 14:50:46 2024	1717147246	0	472	472	461
Fri May 31 14:50:42 2024	1717147242	0	472	472	472
Fri May 31 14:50:47 2024	1717147247	0	472	473	472
Fri May 31 14:50:42 2024	1717147242	0	473	473	473
Fri May 31 14:50:43 2024	1717147243	0	474	474	473
Fri May 31 14:50:44 2024	1717147244	0	474	475	351
Fri May 31 14:50:44 2024	1717147244	0	475	475	473
Fri May 31 14:50:45 2024	1717147245	0	476	476	475
Fri May 31 14:50:43 2024	1717147243	0	476	477	476
Fri May 31 14:50:45 2024	1717147245	0	478	478	477
Fri May 31 14:50:41 2024	1717147241	0	478	478	477
